distance_m,longitude,latitude,altitude_m,gradient_deg
26950.0,27.788491,-26.594024,1465.0,0.13
27000.0,27.788672,-26.593605,1465.0,0.13
27050.0,27.788853,-26.593185,1465.0,0.13
27100.0,27.789035,-26.592766,1465.0,0.13
27150.0,27.789216,-26.592346,1465.2,0.14
27200.0,27.789397,-26.591927,1465.4,0.14
27250.0,27.789579,-26.591508,1465.6,0.14
27300.0,27.78976,-26.591088,1465.8,0.14
27350.0,27.789941,-26.590669,1466.0,0.14
27400.0,27.790123,-26.590249,1466.2,0.15
27450.0,27.790304,-26.58983,1466.4,0.15
27500.0,27.790503,-26.589417,1466.8,0.15
27550.0,27.790703,-26.589004,1467.2,0.16
27600.0,27.790903,-26.588592,1467.6,0.17
27650.0,27.791104,-26.58818,1467.8,0.17
27700.0,27.791304,-26.587767,1468.0,0.18
27750.0,27.791505,-26.587355,1467.8,0.19
27800.0,27.791705,-26.586943,1467.6,0.2
27850.0,27.791909,-26.586531,1467.2,0.21
27900.0,27.792137,-26.586131,1466.8,0.23
27950.0,27.792366,-26.58573,1466.4,0.24
28000.0,27.792595,-26.58533,1466.2,0.26
28050.0,27.792821,-26.584928,1466.2,0.27
28100.0,27.793047,-26.584527,1466.4,0.29
28150.0,27.793273,-26.584125,1466.6,0.31
28200.0,27.793509,-26.583728,1466.8,0.33
28250.0,27.793756,-26.583336,1467.0,0.35
28300.0,27.794003,-26.582945,1467.0,0.37
28350.0,27.794251,-26.582553,1467.0,0.4
28400.0,27.794498,-26.582162,1467.0,0.42
28450.0,27.794745,-26.58177,1467.0,0.44
28500.0,27.794993,-26.581379,1467.0,0.47
28550.0,27.795248,-26.580992,1467.2,0.49
28600.0,27.795504,-26.580604,1467.6,0.51
28650.0,27.795756,-26.580216,1468.0,0.54
28700.0,27.796006,-26.579826,1468.4,0.56
28750.0,27.796257,-26.579436,1469.0,0.58
28800.0,27.796507,-26.579046,1469.4,0.6
28850.0,27.796757,-26.578656,1469.6,0.62
28900.0,27.797008,-26.578266,1470.4,0.64
28950.0,27.797244,-26.577869,1471.4,0.66
29000.0,27.79747,-26.577467,1472.4,0.68
29050.0,27.797696,-26.577066,1473.6,0.69
29100.0,27.797923,-26.576664,1474.8,0.7
29150.0,27.798149,-26.576263,1475.8,0.71
29200.0,27.798375,-26.575861,1476.6,0.72
29250.0,27.79858,-26.57545,1477.4,0.72
29300.0,27.798784,-26.57504,1478.6,0.72
29350.0,27.798988,-26.574629,1479.8,0.72
29400.0,27.799191,-26.574217,1480.8,0.71
29450.0,27.799393,-26.573805,1482.4,0.7
29500.0,27.799593,-26.573393,1483.8,0.69
29550.0,27.799775,-26.572974,1484.8,0.68
29600.0,27.799957,-26.572554,1485.8,0.66
29650.0,27.800139,-26.572135,1487.2,0.64
29700.0,27.800321,-26.571716,1488.0,0.62
29750.0,27.800503,-26.571297,1489.0,0.59
29800.0,27.800682,-26.570877,1490.0,0.57
29850.0,27.800833,-26.570448,1491.0,0.54
29900.0,27.800985,-26.570019,1491.4,0.5
29950.0,27.801139,-26.569591,1491.8,0.47
30000.0,27.801307,-26.569168,1492.2,0.43
30050.0,27.801475,-26.568744,1492.4,0.4
30100.0,27.801621,-26.568314,1492.6,0.36
30150.0,27.801761,-26.567882,1493.2,0.32
30200.0,27.801902,-26.56745,1493.8,0.28
30250.0,27.80204,-26.567018,1494.4,0.24
30300.0,27.802165,-26.566582,1495.0,0.2
30350.0,27.80229,-26.566147,1495.8,0.16
30400.0,27.802415,-26.565711,1496.2,0.12
30450.0,27.80254,-26.565276,1496.6,0.08
30500.0,27.802647,-26.564836,1496.8,0.04
30550.0,27.802754,-26.564397,1497.0,0.0
30600.0,27.802861,-26.563957,1497.0,-0.03
30650.0,27.802967,-26.563518,1497.0,-0.07
30700.0,27.803067,-26.563077,1497.0,-0.1
30750.0,27.803165,-26.562636,1496.1,-0.13
30800.0,27.803258,-26.562194,1494.3,-0.15
30850.0,27.803334,-26.56175,1492.5,-0.18
30900.0,27.803409,-26.561305,1490.5,-0.2
30950.0,27.803483,-26.560861,1488.5,-0.22
31000.0,27.803556,-26.560416,1487.4,-0.23
31050.0,27.803629,-26.559971,1487.0,-0.25
31100.0,27.803701,-26.559526,1486.6,-0.26
31150.0,27.803774,-26.559081,1486.4,-0.27
31200.0,27.803847,-26.558636,1486.2,-0.27
31250.0,27.80392,-26.558191,1486.0,-0.28
31300.0,27.803992,-26.557746,1486.0,-0.28
31350.0,27.804065,-26.557301,1485.6,-0.28
31400.0,27.804138,-26.556856,1485.2,-0.27
31450.0,27.804211,-26.556411,1484.8,-0.26
31500.0,27.804283,-26.555966,1484.4,-0.26
31550.0,27.804356,-26.555521,1484.0,-0.25
31600.0,27.804429,-26.555077,1483.8,-0.23
31650.0,27.804502,-26.554632,1483.6,-0.22
31700.0,27.804574,-26.554187,1483.2,-0.2
31750.0,27.804647,-26.553742,1483.0,-0.19
31800.0,27.80472,-26.553297,1482.8,-0.17
31850.0,27.804793,-26.552852,1482.8,-0.15
31900.0,27.804865,-26.552407,1482.6,-0.13
31950.0,27.804938,-26.551962,1482.6,-0.1
32000.0,27.805011,-26.551517,1482.6,-0.08
32050.0,27.805084,-26.551072,1482.6,-0.06
32100.0,27.805156,-26.550627,1482.6,-0.03
32150.0,27.805229,-26.550182,1482.8,-0.0
32200.0,27.805302,-26.549737,1483.0,0.02
32250.0,27.805375,-26.549292,1483.0,0.05
32300.0,27.805447,-26.548848,1483.0,0.08
32350.0,27.80552,-26.548403,1483.0,0.1
32400.0,27.805593,-26.547958,1482.6,0.13
32450.0,27.805666,-26.547513,1482.0,0.16
32500.0,27.805738,-26.547068,1481.4,0.19
32550.0,27.805811,-26.546623,1480.8,0.22
32600.0,27.805884,-26.546178,1480.2,0.25
32650.0,27.805956,-26.545733,1480.2,0.28
32700.0,27.806029,-26.545288,1480.4,0.3
32750.0,27.806102,-26.544843,1481.0,0.33
32800.0,27.806175,-26.544398,1481.6,0.36
32850.0,27.806247,-26.543953,1482.4,0.39
32900.0,27.80632,-26.543508,1483.0,0.41
32950.0,27.806393,-26.543064,1484.2,0.44
33000.0,27.806466,-26.542619,1485.0,0.47
33050.0,27.806538,-26.542174,1486.2,0.49
33100.0,27.806611,-26.541729,1487.2,0.52
33150.0,27.806684,-26.541284,1488.2,0.54
33200.0,27.806757,-26.540839,1488.6,0.56
33250.0,27.806829,-26.540394,1489.0,0.59
33300.0,27.806902,-26.539949,1489.2,0.61
33350.0,27.806975,-26.539504,1489.4,0.63
33400.0,27.807048,-26.539059,1490.0,0.65
33450.0,27.80712,-26.538614,1490.6,0.67
33500.0,27.807193,-26.538169,1491.2,0.68
33550.0,27.807266,-26.537724,1491.6,0.7
33600.0,27.807338,-26.537279,1492.2,0.72
33650.0,27.807411,-26.536834,1492.4,0.73
33700.0,27.807483,-26.536389,1493.4,0.75
33750.0,27.807555,-26.535944,1494.4,0.76
33800.0,27.807628,-26.5355,1495.6,0.77
33850.0,27.8077,-26.535055,1497.0,0.79
33900.0,27.807773,-26.53461,1498.4,0.8
33950.0,27.807845,-26.534165,1499.2,0.81
34000.0,27.807917,-26.53372,1500.0,0.82
34050.0,27.80799,-26.533275,1500.6,0.83
34100.0,27.808062,-26.53283,1500.8,0.84
34150.0,27.808135,-26.532385,1501.0,0.85
34200.0,27.808207,-26.53194,1501.0,0.86
34250.0,27.808279,-26.531495,1501.4,0.86
34300.0,27.808352,-26.53105,1501.8,0.87
34350.0,27.808424,-26.530605,1502.2,0.88
34400.0,27.808497,-26.53016,1502.6,0.88
34450.0,27.808569,-26.529715,1503.8,0.89
34500.0,27.808641,-26.52927,1504.6,0.89
34550.0,27.808714,-26.528825,1505.8,0.89
34600.0,27.808786,-26.52838,1507.4,0.9
34650.0,27.808859,-26.527935,1509.0,0.9
34700.0,27.808932,-26.52749,1510.2,0.9
34750.0,27.809004,-26.527045,1511.4,0.9
34800.0,27.809078,-26.5266,1512.6,0.9
34850.0,27.809152,-26.526156,1513.4,0.9
34900.0,27.809225,-26.525711,1514.8,0.9
34950.0,27.809295,-26.525265,1515.8,0.9
35000.0,27.809366,-26.52482,1516.8,0.9
35050.0,27.809437,-26.524375,1517.4,0.9
35100.0,27.809508,-26.52393,1518.0,0.89
35150.0,27.809582,-26.523485,1518.0,0.89
35200.0,27.809656,-26.523041,1518.2,0.89
35250.0,27.809729,-26.522596,1518.4,0.88
35300.0,27.809802,-26.522151,1519.0,0.88
35350.0,27.809875,-26.521706,1520.0,0.87
35400.0,27.809948,-26.521261,1521.0,0.87
35450.0,27.810021,-26.520816,1522.2,0.86
35500.0,27.810094,-26.520371,1523.4,0.85
35550.0,27.810167,-26.519926,1524.2,0.84
35600.0,27.81024,-26.519481,1524.6,0.83
35650.0,27.810314,-26.519037,1525.0,0.82
35700.0,27.810387,-26.518592,1525.0,0.81
35750.0,27.81046,-26.518147,1525.2,0.8
35800.0,27.810534,-26.517702,1525.4,0.79
35850.0,27.810607,-26.517257,1526.4,0.77
35900.0,27.81068,-26.516812,1527.4,0.76
35950.0,27.810753,-26.516367,1529.0,0.74
36000.0,27.810826,-26.515923,1530.4,0.72
36050.0,27.810899,-26.515478,1532.0,0.7
36100.0,27.810971,-26.515033,1533.2,0.68
36150.0,27.811043,-26.514588,1534.4,0.66
36200.0,27.811115,-26.514142,1535.0,0.64
36250.0,27.811186,-26.513697,1535.6,0.61
36300.0,27.811258,-26.513252,1536.2,0.59
36350.0,27.81133,-26.512807,1536.4,0.56
36400.0,27.811402,-26.512362,1537.0,0.53
36450.0,27.811474,-26.511917,1537.6,0.5
36500.0,27.811546,-26.511472,1538.2,0.47
36550.0,27.811618,-26.511027,1538.6,0.44
36600.0,27.81169,-26.510582,1539.4,0.41
36650.0,27.811762,-26.510137,1539.8,0.37
36700.0,27.811834,-26.509692,1540.2,0.34
36750.0,27.811906,-26.509247,1540.8,0.3
36800.0,27.811978,-26.508802,1541.4,0.27
36850.0,27.81205,-26.508357,1541.6,0.24
36900.0,27.812122,-26.507912,1541.8,0.2
36950.0,27.812193,-26.507467,1542.2,0.17
37000.0,27.812265,-26.507022,1542.4,0.13
37050.0,27.812337,-26.506577,1542.6,0.1
37100.0,27.812409,-26.506132,1542.8,0.07
37150.0,27.812481,-26.505687,1543.0,0.04
37200.0,27.812553,-26.505242,1543.0,0.01
37250.0,27.812625,-26.504797,1542.8,-0.02
37300.0,27.812697,-26.504352,1542.6,-0.04
37350.0,27.812769,-26.503907,1542.4,-0.07
37400.0,27.812841,-26.503462,1542.2,-0.09
37450.0,27.812913,-26.503017,1542.0,-0.11
37500.0,27.812985,-26.502572,1542.0,-0.13
37550.0,27.813057,-26.502127,1541.2,-0.14
37600.0,27.813129,-26.501682,1540.2,-0.15
37650.0,27.8132,-26.501237,1539.2,-0.16
37700.0,27.813272,-26.500792,1538.2,-0.17
37750.0,27.813344,-26.500347,1537.0,-0.17
37800.0,27.813416,-26.499902,1536.4,-0.18
37850.0,27.813488,-26.499457,1536.0,-0.18
37900.0,27.81356,-26.499011,1535.0,-0.17
37950.0,27.813632,-26.498566,1534.0,-0.17
38000.0,27.813704,-26.498121,1532.8,-0.16
38050.0,27.813776,-26.497676,1531.8,-0.15
38100.0,27.813848,-26.497231,1530.8,-0.14
38150.0,27.81392,-26.496786,1530.4,-0.13
38200.0,27.81399,-26.496341,1530.2,-0.12
38250.0,27.814061,-26.495896,1530.4,-0.1
38300.0,27.814131,-26.495451,1530.6,-0.08
38350.0,27.814202,-26.495005,1530.8,-0.07
38400.0,27.814272,-26.49456,1531.4,-0.05
38450.0,27.814344,-26.494115,1532.0,-0.03
38500.0,27.814417,-26.49367,1532.6,-0.01
38550.0,27.81449,-26.493225,1533.2,0.01
38600.0,27.814563,-26.492781,1533.8,0.03
38650.0,27.81464,-26.492336,1534.0,0.05
38700.0,27.81472,-26.491892,1534.0,0.07
38750.0,27.814799,-26.491448,1534.0,0.09
38800.0,27.814883,-26.491005,1534.2,0.11
38850.0,27.814986,-26.490565,1534.6,0.13
38900.0,27.815088,-26.490125,1535.0,0.15
38950.0,27.815199,-26.489686,1535.4,0.17
39000.0,27.815333,-26.489253,1535.8,0.19
39050.0,27.815468,-26.48882,1536.0,0.21
39100.0,27.815621,-26.488391,1536.0,0.23
39150.0,27.815781,-26.487965,1536.0,0.25
39200.0,27.815942,-26.487539,1536.0,0.27
39250.0,27.816103,-26.487113,1536.0,0.29
39300.0,27.816272,-26.48669,1536.4,0.32
39350.0,27.816476,-26.486279,1536.8,0.34
39400.0,27.81668,-26.485868,1537.2,0.36
39450.0,27.816886,-26.485458,1537.6,0.38
39500.0,27.817112,-26.485057,1538.0,0.41
39550.0,27.817338,-26.484655,1537.6,0.43
39600.0,27.817581,-26.484262,1537.0,0.46
39650.0,27.817825,-26.483869,1536.4,0.48
39700.0,27.81807,-26.483476,1535.8,0.51
39750.0,27.818328,-26.483091,1535.4,0.54
39800.0,27.81861,-26.482718,1535.4,0.56
39850.0,27.818898,-26.48235,1535.6,0.59
39900.0,27.819188,-26.481983,1536.4,0.62
39950.0,27.819484,-26.481619,1537.2,0.64
40000.0,27.81978,-26.481256,1537.8,0.67
40050.0,27.820077,-26.480894,1538.8,0.7
40100.0,27.820378,-26.480534,1539.8,0.72
40150.0,27.82068,-26.480174,1540.8,0.75
40200.0,27.820981,-26.479815,1541.8,0.77
40250.0,27.821283,-26.479455,1543.0,0.8
40300.0,27.821585,-26.479095,1543.8,0.82
40350.0,27.821886,-26.478736,1545.0,0.85
40400.0,27.822188,-26.478376,1545.6,0.87
40450.0,27.822489,-26.478016,1546.7,0.89
40500.0,27.822791,-26.477657,1548.1,0.91
40550.0,27.823092,-26.477297,1549.7,0.93
40600.0,27.823394,-26.476937,1550.9,0.94
40650.0,27.823695,-26.476578,1552.5,0.96
40700.0,27.823997,-26.476218,1553.6,0.98
40750.0,27.824298,-26.475858,1554.2,0.99
40800.0,27.8246,-26.475499,1554.6,1.0
40850.0,27.824901,-26.475139,1555.4,1.01
40900.0,27.825203,-26.474779,1555.8,1.02
40950.0,27.825504,-26.47442,1556.8,1.03
41000.0,27.825804,-26.474059,1557.8,1.04
41050.0,27.826105,-26.473699,1559.2,1.05
41100.0,27.826405,-26.473338,1560.2,1.05
41150.0,27.826705,-26.472978,1561.2,1.06
41200.0,27.827005,-26.472617,1561.8,1.06
41250.0,27.827305,-26.472257,1562.4,1.07
41300.0,27.827606,-26.471896,1563.0,1.07
41350.0,27.827906,-26.471536,1564.4,1.07
41400.0,27.828206,-26.471175,1565.8,1.07
41450.0,27.828506,-26.470815,1567.0,1.07
41500.0,27.828807,-26.470454,1568.2,1.07
41550.0,27.829107,-26.470094,1569.0,1.07
41600.0,27.829407,-26.469733,1569.6,1.07
41650.0,27.829707,-26.469373,1570.6,1.06
41700.0,27.830007,-26.469012,1571.6,1.06
41750.0,27.830308,-26.468652,1572.6,1.06
41800.0,27.830608,-26.468291,1573.8,1.05
41850.0,27.830908,-26.467931,1574.4,1.05
41900.0,27.831208,-26.46757,1575.2,1.04
41950.0,27.831508,-26.46721,1576.0,1.03
42000.0,27.831809,-26.466849,1577.0,1.03
42050.0,27.832109,-26.466488,1578.6,1.02
42100.0,27.832409,-26.466128,1580.2,1.01
42150.0,27.832709,-26.465767,1581.2,1.01
42200.0,27.833009,-26.465407,1582.4,1.0
42250.0,27.83331,-26.465046,1583.4,0.99
42300.0,27.83361,-26.464686,1584.2,0.98
42350.0,27.83391,-26.464325,1585.0,0.97
42400.0,27.83421,-26.463965,1585.8,0.96
42450.0,27.83451,-26.463604,1586.4,0.95
42500.0,27.834811,-26.463244,1587.0,0.94
42550.0,27.835111,-26.462883,1587.0,0.93
42600.0,27.835411,-26.462523,1587.2,0.92
42650.0,27.835711,-26.462162,1587.4,0.91
42700.0,27.836012,-26.461802,1587.8,0.9
42750.0,27.836312,-26.461441,1588.8,0.88
42800.0,27.836612,-26.461081,1589.8,0.87
42850.0,27.836912,-26.46072,1591.4,0.86
42900.0,27.837212,-26.46036,1593.0,0.84
42950.0,27.837513,-26.459999,1594.4,0.83
43000.0,27.837813,-26.459639,1595.4,0.81
43050.0,27.838113,-26.459278,1596.4,0.8
43100.0,27.838413,-26.458918,1596.6,0.78
43150.0,27.838713,-26.458557,1597.2,0.77
43200.0,27.839014,-26.458197,1597.8,0.75
43250.0,27.839314,-26.457836,1598.4,0.74
43300.0,27.839614,-26.457476,1599.0,0.72
43350.0,27.839914,-26.457115,1599.6,0.7
43400.0,27.840214,-26.456755,1600.4,0.69
43450.0,27.840515,-26.456394,1601.6,0.67
43500.0,27.840815,-26.456034,1602.6,0.65
43550.0,27.841115,-26.455673,1603.6,0.63
43600.0,27.841415,-26.455313,1604.6,0.62
43650.0,27.841715,-26.454952,1605.0,0.6
43700.0,27.842016,-26.454592,1605.0,0.58
43750.0,27.842316,-26.454231,1605.0,0.57
43800.0,27.842618,-26.453872,1605.0,0.55
43850.0,27.842938,-26.453526,1605.0,0.54
43900.0,27.843259,-26.45318,1605.0,0.52
43950.0,27.843579,-26.452833,1605.2,0.51
44000.0,27.8439,-26.452487,1605.8,0.5
44050.0,27.844221,-26.452141,1606.4,0.48
44100.0,27.844541,-26.451795,1607.0,0.47
44150.0,27.844864,-26.45145,1607.6,0.46
44200.0,27.8452,-26.451116,1608.0,0.45
44250.0,27.845535,-26.450781,1608.0,0.44
44300.0,27.845871,-26.450447,1608.4,0.44
44350.0,27.846207,-26.450113,1608.8,0.43
44400.0,27.846542,-26.449778,1609.2,0.42
44450.0,27.846878,-26.449444,1609.6,0.42
44500.0,27.847226,-26.44912,1610.0,0.41
44550.0,27.84758,-26.4488,1610.0,0.41
44600.0,27.847933,-26.448481,1610.0,0.41
44650.0,27.848287,-26.448161,1609.8,0.41
44700.0,27.848649,-26.44785,1609.6,0.4
44750.0,27.849011,-26.447539,1609.4,0.4
44800.0,27.849374,-26.447227,1609.2,0.4
44850.0,27.849736,-26.446916,1609.2,0.4
44900.0,27.850099,-26.446605,1609.2,0.4
44950.0,27.850461,-26.446294,1609.2,0.4
45000.0,27.850824,-26.445983,1610.0,0.4
45050.0,27.851186,-26.445671,1610.8,0.4
45100.0,27.851549,-26.44536,1611.4,0.4
45150.0,27.851918,-26.445056,1612.4,0.4
45200.0,27.85229,-26.444753,1613.8,0.4
45250.0,27.852662,-26.444451,1614.4,0.39
45300.0,27.853033,-26.444149,1615.0,0.39
45350.0,27.853405,-26.443846,1615.6,0.38
45400.0,27.853777,-26.443544,1616.0,0.37
45450.0,27.854148,-26.443241,1616.0,0.36
45500.0,27.854523,-26.442942,1616.0,0.35
45550.0,27.854899,-26.442644,1616.0,0.34
45600.0,27.855275,-26.442345,1616.0,0.32
45650.0,27.85565,-26.442047,1616.2,0.31
45700.0,27.856026,-26.441749,1616.4,0.29
45750.0,27.856402,-26.44145,1617.0,0.27
45800.0,27.856777,-26.441152,1617.8,0.24
45850.0,27.857153,-26.440853,1618.6,0.22
45900.0,27.857529,-26.440555,1619.4,0.19
45950.0,27.857905,-26.440257,1620.2,0.16
46000.0,27.85828,-26.439958,1620.8,0.12
46050.0,27.858656,-26.43966,1621.6,0.09
46100.0,27.859032,-26.439362,1622.6,0.05
46150.0,27.859408,-26.439063,1623.4,0.01
46200.0,27.859781,-26.438763,1624.2,-0.03
46250.0,27.860153,-26.438461,1624.8,-0.07
46300.0,27.860525,-26.438158,1625.4,-0.11
46350.0,27.860896,-26.437856,1625.8,-0.16
46400.0,27.861268,-26.437553,1626.0,-0.2
46450.0,27.861639,-26.437251,1626.2,-0.25
46500.0,27.862011,-26.436948,1626.4,-0.29
46550.0,27.862382,-26.436646,1626.2,-0.34
46600.0,27.862754,-26.436343,1625.4,-0.38
46650.0,27.863125,-26.436041,1624.8,-0.43
46700.0,27.863497,-26.435738,1623.6,-0.47
46750.0,27.863869,-26.435436,1622.4,-0.52
46800.0,27.86424,-26.435133,1621.0,-0.56
46850.0,27.864612,-26.434831,1620.0,-0.6
46900.0,27.864983,-26.434528,1618.8,-0.64
46950.0,27.865355,-26.434226,1617.4,-0.67
47000.0,27.865726,-26.433923,1616.0,-0.71
47050.0,27.866098,-26.433621,1614.6,-0.74
47100.0,27.866447,-26.433298,1613.4,-0.76
47150.0,27.866787,-26.432967,1612.2,-0.79
47200.0,27.867122,-26.432632,1611.8,-0.81
47250.0,27.867458,-26.432297,1611.4,-0.82
47300.0,27.867793,-26.431963,1611.2,-0.84
47350.0,27.868128,-26.431628,1611.0,-0.85
47400.0,27.868454,-26.431286,1610.6,-0.85
47450.0,27.868772,-26.430938,1609.6,-0.85
47500.0,27.86909,-26.43059,1608.2,-0.85
47550.0,27.869408,-26.430242,1606.8,-0.84
47600.0,27.869726,-26.429894,1605.2,-0.83
47650.0,27.870014,-26.429526,1604.0,-0.81
47700.0,27.870301,-26.429157,1603.2,-0.79
47750.0,27.870589,-26.428788,1602.0,-0.77
47800.0,27.870876,-26.428419,1600.8,-0.74
47850.0,27.871164,-26.428051,1599.2,-0.71
47900.0,27.871451,-26.427682,1597.6,-0.67
47950.0,27.871738,-26.427313,1595.8,-0.63
48000.0,27.872026,-26.426945,1594.2,-0.59
48050.0,27.872313,-26.426576,1592.6,-0.55
48100.0,27.872601,-26.426207,1591.4,-0.5
48150.0,27.872888,-26.425838,1589.8,-0.45
48200.0,27.873173,-26.425468,1588.2,-0.4
48250.0,27.873457,-26.425097,1587.2,-0.34
48300.0,27.873741,-26.424727,1586.0,-0.29
48350.0,27.874026,-26.424356,1585.0,-0.23
48400.0,27.87431,-26.423986,1584.4,-0.18
48450.0,27.874595,-26.423615,1584.2,-0.12
48500.0,27.874881,-26.423246,1584.0,-0.07
48550.0,27.875168,-26.422877,1584.2,-0.02
48600.0,27.875454,-26.422507,1585.2,0.03
48650.0,27.875741,-26.422138,1586.6,0.08
48700.0,27.876028,-26.421769,1588.0,0.13
48750.0,27.876314,-26.4214,1590.2,0.17
48800.0,27.876601,-26.421031,1592.2,0.21
48850.0,27.876888,-26.420662,1593.6,0.25
48900.0,27.877173,-26.420292,1594.6,0.29
48950.0,27.877454,-26.419919,1595.6,0.32
49000.0,27.877736,-26.419547,1596.0,0.34
49050.0,27.878017,-26.419174,1596.8,0.37
49100.0,27.878298,-26.418801,1597.8,0.39
49150.0,27.878579,-26.418429,1598.8,0.4
49200.0,27.87886,-26.418056,1600.2,0.41
49250.0,27.879141,-26.417684,1601.4,0.42
49300.0,27.879422,-26.417311,1602.4,0.43
49350.0,27.879703,-26.416938,1603.2,0.43
49400.0,27.879984,-26.416566,1604.0,0.43
49450.0,27.880265,-26.416193,1604.4,0.42
49500.0,27.880547,-26.415821,1605.0,0.41
49550.0,27.880833,-26.415451,1605.4,0.4
49600.0,27.881118,-26.415081,1605.6,0.39
49650.0,27.881404,-26.414712,1605.8,0.38
49700.0,27.88169,-26.414342,1606.0,0.36
49750.0,27.881976,-26.413972,1606.0,0.34
49800.0,27.882261,-26.413602,1606.0,0.33
49850.0,27.882549,-26.413234,1606.0,0.31
49900.0,27.882847,-26.412872,1606.0,0.29
49950.0,27.883144,-26.41251,1606.0,0.27
50000.0,27.883438,-26.412145,1606.2,0.25
50050.0,27.883731,-26.41178,1606.8,0.23
50100.0,27.88402,-26.411412,1607.4,0.21
50150.0,27.884294,-26.411036,1608.2,0.19
50200.0,27.884569,-26.410659,1608.8,0.17
50250.0,27.88484,-26.410281,1609.2,0.16
50300.0,27.88511,-26.409902,1609.2,0.14
50350.0,27.885389,-26.409528,1608.8,0.13
50400.0,27.885675,-26.409158,1608.0,0.12
50450.0,27.88596,-26.408788,1607.4,0.1
50500.0,27.886246,-26.408419,1606.6,0.09
50550.0,27.886532,-26.408049,1605.8,0.09
50600.0,27.886817,-26.407679,1605.4,0.08
50650.0,27.887103,-26.407309,1605.2,0.08
50700.0,27.887388,-26.406939,1604.8,0.07
50750.0,27.88767,-26.406567,1604.6,0.07
50800.0,27.887953,-26.406196,1604.4,0.07
50850.0,27.888237,-26.405825,1604.2,0.08
50900.0,27.888519,-26.405453,1604.0,0.08
50950.0,27.8888,-26.40508,1604.0,0.09
51000.0,27.889084,-26.404709,1604.6,0.09
51050.0,27.88937,-26.40434,1605.2,0.1
51100.0,27.889656,-26.40397,1605.8,0.11
51150.0,27.889933,-26.403596,1606.4,0.13
51200.0,27.8902,-26.403215,1607.0,0.14
51250.0,27.890458,-26.402829,1607.0,0.16
51300.0,27.890712,-26.402441,1607.0,0.18
51350.0,27.890955,-26.402048,1607.0,0.2
51400.0,27.89119,-26.40165,1606.8,0.22
51450.0,27.891416,-26.401249,1606.4,0.24
51500.0,27.891636,-26.400845,1606.0,0.27
51550.0,27.891851,-26.400438,1605.6,0.29
51600.0,27.892055,-26.400028,1605.2,0.32
51650.0,27.892256,-26.399615,1605.0,0.35
51700.0,27.892441,-26.399198,1605.0,0.37
51750.0,27.892626,-26.39878,1605.0,0.4
51800.0,27.892801,-26.398358,1605.0,0.44
51850.0,27.89296,-26.397932,1605.0,0.47
51900.0,27.893117,-26.397505,1605.0,0.5
51950.0,27.893264,-26.397075,1605.0,0.53
52000.0,27.8934,-26.396642,1605.4,0.56
52050.0,27.893533,-26.396208,1605.8,0.6
52100.0,27.893655,-26.395772,1606.4,0.63
52150.0,27.893772,-26.395335,1607.0,0.66
52200.0,27.893882,-26.394896,1608.2,0.7
52250.0,27.89397,-26.394454,1609.0,0.73
52300.0,27.894051,-26.39401,1610.4,0.76
52350.0,27.894125,-26.393565,1611.6,0.8
52400.0,27.894202,-26.393121,1613.0,0.83
52450.0,27.894263,-26.392674,1613.8,0.86
52500.0,27.894313,-26.392227,1615.0,0.89
52550.0,27.894359,-26.391779,1615.6,0.92
52600.0,27.894395,-26.391331,1616.6,0.95
52650.0,27.894422,-26.390882,1618.0,0.98
52700.0,27.894435,-26.390432,1619.4,1.01
52750.0,27.894441,-26.389983,1620.8,1.04
52800.0,27.89444,-26.389533,1622.2,1.07
52850.0,27.894434,-26.389084,1623.2,1.09
52900.0,27.89442,-26.388634,1623.6,1.12
52950.0,27.894408,-26.388185,1624.2,1.14
53000.0,27.894406,-26.387735,1624.4,1.16
53050.0,27.894404,-26.387285,1624.6,1.18
53100.0,27.894403,-26.386836,1624.8,1.2
53150.0,27.894401,-26.386386,1625.6,1.22
53200.0,27.894399,-26.385936,1626.8,1.24
53250.0,27.894397,-26.385487,1628.2,1.25
53300.0,27.894403,-26.385037,1629.8,1.26
53350.0,27.894422,-26.384588,1631.4,1.27
53400.0,27.894453,-26.384139,1633.0,1.28
53450.0,27.894488,-26.38369,1634.0,1.28
53500.0,27.894525,-26.383242,1635.0,1.29
53550.0,27.894586,-26.382796,1635.8,1.28
53600.0,27.894644,-26.382349,1636.8,1.28
53650.0,27.8947,-26.381902,1637.2,1.27
53700.0,27.89478,-26.381458,1638.5,1.25
53750.0,27.894861,-26.381015,1640.5,1.24
53800.0,27.894944,-26.380571,1643.1,1.21
53850.0,27.895034,-26.380129,1645.5,1.19
53900.0,27.895136,-26.379688,1647.9,1.16
53950.0,27.89524,-26.379249,1649.4,1.12
54000.0,27.89536,-26.378812,1650.8,1.08
54050.0,27.895487,-26.378377,1651.6,1.03
54100.0,27.895614,-26.377942,1652.9,0.98
54150.0,27.895752,-26.37751,1654.7,0.92
54200.0,27.895892,-26.377078,1656.5,0.86
54250.0,27.896039,-26.376648,1658.3,0.8
54300.0,27.896185,-26.376218,1660.1,0.73
54350.0,27.896349,-26.375793,1661.9,0.66
54400.0,27.89652,-26.37537,1663.7,0.58
54450.0,27.896699,-26.37495,1665.7,0.5
54500.0,27.896885,-26.374532,1666.9,0.42
54550.0,27.897074,-26.374116,1668.5,0.33
54600.0,27.897269,-26.373701,1669.8,0.25
